chunker,qid,category,latency_s,f1_token,rouge_l,cit_p_khoan,cit_r_khoan,cit_f1_khoan,cit_p_doc,cit_r_doc,cit_f1_doc,refusal,pred_answer
hierarchical,RQ-019,procedure,8.388188481003453,0.18297872340425533,0.20960484332815182,0.16666666666666666,1.0,0.2857142857142857,0.25,1.0,0.4,False,"Các trường hợp dẫn đến bị thu hồi Giấy phép lái xe (GPLX) theo quy định của Luật Trật tự, an toàn giao thông đường bộ 2024 và các văn bản hướng dẫn được quy định như sau:

### 1. Các trường hợp thu hồi GPLX theo Luật Trật tự, an toàn giao thông đường bộ 2024
GPLX bị thu hồi khi thuộc một trong các trường hợp sau:
- Người được cấp GPLX không đủ điều kiện sức khỏe theo kết luận của cơ sở khám bệnh, chữa bệnh đối với từng hạng GPLX [Điều 62, Khoản 5, Điểm a — Luật 36/2024/QH15].
- GPLX được cấp sai"
hierarchical,RQ-020,procedure,5.987792271997023,0.04878048780487805,0.045018450184501846,0.0,0.0,0.0,0.0,0.0,0.0,True,Thông tin này không có trong tài liệu được cung cấp.
hierarchical,RQ-026,ambiguous_short,6.921924121998018,0.31746031746031744,0.2262306136210384,0.0,0.0,0.0,1.0,1.0,1.0,False,"Câu hỏi của bạn liên quan đến hành vi vượt tín hiệu đường sắt, tùy thuộc vào đối tượng điều khiển phương tiện mà mức xử phạt được quy định như sau:

### 1. Đối với lái tàu, trưởng tàu, phó trưởng tàu khách phụ trách an toàn
- Hành vi điều khiển tàu chạy vượt qua tín hiệu vào ga, ra ga đang ở trạng thái đóng khi chưa được phép của người chỉ huy chạy tàu: Phạt tiền từ **3.000.000 đồng** đến **6.000.000 đồng** [Điều 10, Khoản 3, Điểm b — Nghị định 81/2026/NĐ-CP].
- Hình thức xử phạt bổ sung: **Tước"
hierarchical,RQ-027,ambiguous_short,6.729885788001411,0.6818181818181818,0.6514717374316228,0.0,0.0,0.0,1.0,1.0,1.0,False,"### Phạt đối với xe mô tô, xe gắn máy
- Hành vi **điều khiển xe không có gương chiếu hậu bên trái** người điều khiển hoặc có nhưng không có tác dụng: Phạt tiền từ **400.000 đồng** đến **600.000 đồng** [Điều 14, Khoản 1, Điểm a — NĐ 168/2024/NĐ-CP].
- Ngoài ra, người điều khiển xe thực hiện hành vi này còn bị trừ **02 điểm** giấy phép lái xe [Điều 14, Khoản 8, Điểm a — NĐ 168/2024/NĐ-CP]."
hierarchical,RQ-028,ambiguous_short,7.17259816799924,0.4415584415584416,0.31662464778288596,1.0,0.3333333333333333,0.5,1.0,0.5,0.6666666666666666,True,"Người tham gia giao thông đường bộ phải chấp hành tín hiệu đèn vàng như sau:

- Tín hiệu đèn màu vàng phải dừng lại trước vạch dừng; trường hợp đang đi trên vạch dừng hoặc đã đi qua vạch dừng mà tín hiệu đèn màu vàng thì được đi tiếp [Điều 11, Khoản 4, Điểm b — Luật Trật tự ATGT đường bộ 2024].
- Trường hợp tín hiệu đèn màu vàng nhấp nháy, người điều khiển phương tiện được đi nhưng phải quan sát, giảm tốc độ hoặc dừng lại nhường đường cho người đi bộ, xe lăn của người khuyết tật qua đường hoặc c"
hierarchical,RQ-029,ambiguous_short,9.46978836999915,0.16829745596868884,0.141679778227317,0.0,0.0,0.0,0.5,0.5,0.5,False,"### 1. Phạt đối với người điều khiển, dẫn dắt vật nuôi
- Hành vi **để vật nuôi đi trên đường bộ không bảo đảm an toàn** cho người, phương tiện đang tham gia giao thông: Phạt tiền từ **150.000 đồng** đến **250.000 đồng** [Điều 11, Khoản 1, Điểm d — NĐ 168/2024/NĐ-CP].
- Hành vi **để vật nuôi kéo xe mà không có người điều khiển**: Phạt tiền từ **150.000 đồng** đến **250.000 đồng** [Điều 11, Khoản 1, Điểm e — NĐ 168/2024/NĐ-CP].
- Hành vi **dẫn dắt vật nuôi chạy theo** khi đang điều khiển hoặc ngồi"
hierarchical,RQ-030,ambiguous_short,8.031437857003766,0.3459915611814346,0.26378378378378375,0.0,0.0,0.0,1.0,1.0,1.0,False,"### Phạt đối với hành vi vi phạm vạch kẻ đường

Người điều khiển phương tiện không chấp hành chỉ dẫn của vạch kẻ đường (bao gồm vạch liền) sẽ bị xử phạt như sau:

- **Đối với người điều khiển xe mô tô, xe gắn máy và các loại xe tương tự:**
    - Phạt tiền từ **200.000 đồng** đến **400.000 đồng** [Điều 7, Khoản 1, Điểm a — NĐ 168/2024/NĐ-CP].
    - Hành vi này không thuộc danh mục bị trừ điểm giấy phép lái xe theo quy định tại Điều 7, Khoản 13 của Nghị định 168/2024/NĐ-CP.

- **Đối với người điều"
hierarchical,RQ-031,compound_action,26.9276919690019,0.4,0.3282624443754528,0.25,1.0,0.4,1.0,1.0,1.0,False,"### 1. Hành vi chở 3 người trên xe mô tô, xe gắn máy
- Người điều khiển xe mô tô, xe gắn máy chở theo từ 03 người trở lên trên xe: Phạt tiền từ **600.000 đồng** đến **800.000 đồng** [Điều 7, Khoản 3, Điểm b — NĐ 168/2024/NĐ-CP].

### 2. Hành vi không đội mũ bảo hiểm
- Đối với người điều khiển xe: Không đội “mũ bảo hiểm cho người đi mô tô, xe máy” hoặc đội không cài quai đúng quy cách: Phạt tiền từ **400.000 đồng** đến **600.000 đồng** [Điều 7, Khoản 2, Điểm h — NĐ 168/2024/NĐ-CP].
- Đối với ngườ"
hierarchical,RQ-032,compound_action,7.650038824998774,0.44799999999999995,0.3149938972866397,0.4,1.0,0.5714285714285715,1.0,1.0,1.0,False,"### Phạt đối với người điều khiển xe ô tô

Đối với hành vi điều khiển xe ô tô vi phạm quy tắc giao thông đường bộ, mức xử phạt được quy định như sau:

- **Hành vi không chấp hành hiệu lệnh của đèn tín hiệu giao thông:** Phạt tiền từ **18.000.000 đồng** đến **20.000.000 đồng** + trừ **04 điểm** GPLX [Điều 6, Khoản 9, Điểm b — NĐ 168/2024/NĐ-CP] [Điều 6, Khoản 16, Điểm b — NĐ 168/2024/NĐ-CP].

- **Hành vi điều khiển xe chạy quá tốc độ quy định:**
    - Quá tốc độ từ **10 km/h đến 20 km/h**: Phạt t"
hierarchical,RQ-033,compound_action,15.640939617995173,0.5018181818181817,0.4863057734344862,0.25,0.5,0.3333333333333333,1.0,1.0,1.0,False,"### Phạt đối với xe ô tô đi ngược chiều vào đường cấm

- Hành vi **đi ngược chiều** của đường một chiều hoặc đi ngược chiều trên đường có biển **“Cấm đi ngược chiều”**: Phạt tiền từ **18.000.000 đồng** đến **20.000.000 đồng** + trừ **10 điểm** GPLX [Điều 6, Khoản 9, Điểm d — NĐ 168/2024/NĐ-CP] [Điều 6, Khoản 16, Điểm d — NĐ 168/2024/NĐ-CP].

- Hành vi **đi vào đường có biển báo hiệu có nội dung cấm đi vào** đối với loại phương tiện đang điều khiển: Phạt tiền từ **4.000.000 đồng** đến **6.000.000"
hierarchical,RQ-034,compound_action,10.287397626998427,0.2902374670184697,0.19419255257572837,0.2,0.5,0.28571428571428575,1.0,0.5,0.6666666666666666,False,"### Mức phạt đối với hành vi vượt đường ngang khi có tín hiệu đèn đỏ

Hành vi vượt đường ngang, cầu chung khi đèn đỏ đã bật sáng bị xử phạt như sau:

- **Đối với người điều khiển xe mô tô, xe gắn máy (kể cả xe máy điện), các loại xe tương tự xe mô tô và xe gắn máy:**
    - Phạt tiền từ **4.000.000 đồng** đến **6.000.000 đồng** [Điều 13, Khoản 6 — NĐ 81/2026/NĐ-CP].
    - Hình thức xử phạt bổ sung: Tước quyền sử dụng Giấy phép lái xe từ **01 tháng** đến **03 tháng** [Điều 13, Khoản 11 — NĐ 81/202"
hierarchical,RQ-035,compound_action,11.115117722998548,0.03278688524590164,0.02856473893701709,0.0,0.0,0.0,0.0,0.0,0.0,True,Thông tin này không có trong tài liệu được cung cấp.
hierarchical,RQ-036,vehicle_binding,12.942149935995985,0.4960000000000001,0.4351387054161162,0.0,0.0,0.0,1.0,1.0,1.0,False,"### Phạt đối với xe ô tô vượt đèn đỏ

- Hành vi **không chấp hành hiệu lệnh của đèn tín hiệu giao thông**: Phạt tiền từ **4.000.000 đồng** đến **6.000.000 đồng** [Điều 7, Khoản 7, Điểm c — NĐ 168/2024/NĐ-CP].

*Lưu ý: Tài liệu được cung cấp không liệt kê số điểm trừ GPLX cụ thể cho hành vi này.*"
hierarchical,RQ-037,vehicle_binding,11.004448447994946,0.23822714681440443,0.18019761637974943,0.0,0.0,0.0,1.0,1.0,1.0,False,"Mức xử phạt đối với hành vi điều khiển xe tải chở quá tải trọng cho phép của đường bộ được quy định tại Điều 34 Nghị định 168/2024/NĐ-CP như sau:

### 1. Quá tải trọng từ 10% đến 20%
- Phạt tiền từ **4.000.000 đồng** đến **6.000.000 đồng** [Điều 34, Khoản 2 — NĐ 168/2024/NĐ-CP].

### 2. Quá tải trọng trên 20% đến 50%
- Phạt tiền từ **13.000.000 đồng** đến **15.000.000 đồng** [Điều 34, Khoản 4, Điểm a — NĐ 168/2024/NĐ-CP].
- Bị trừ **02 điểm** giấy phép lái xe [Điều 34, Khoản 7, Điểm a — NĐ 168/2"
hierarchical,RQ-038,vehicle_binding,102.4662981549991,0.3891402714932127,0.33237179487179497,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,False,"### Phạt đối với xe máy chuyên dùng đi vào làn dừng xe khẩn cấp hoặc phần lề đường cao tốc

- Hành vi **điều khiển xe máy chuyên dùng chạy ở làn dừng xe khẩn cấp hoặc phần lề đường của đường cao tốc**: Phạt tiền từ **3.000.000 đồng** đến **5.000.000 đồng** [Điều 8, Khoản 6, Điểm e — NĐ 168/2024/NĐ-CP].

### Phạt đối với xe máy chuyên dùng có tốc độ thiết kế nhỏ hơn quy định đi vào đường cao tốc

- Hành vi **điều khiển xe máy chuyên dùng có tốc độ thiết kế nhỏ hơn tốc độ tối thiểu quy định đối vớ"
hierarchical,RQ-039,vehicle_binding,6.973034861999622,0.5842696629213483,0.5722326454033771,1.0,1.0,1.0,1.0,1.0,1.0,False,"### Phạt đối với xe đạp đi không đúng phần đường

- Hành vi **không đi bên phải theo chiều đi của mình, đi không đúng phần đường quy định**: Phạt tiền từ **100.000 đồng** đến **200.000 đồng** [Điều 9, Khoản 1, Điểm a — NĐ 168/2024/NĐ-CP]."
hierarchical,RQ-040,vehicle_binding,7.264696833997732,0.48407643312101906,0.4589510953750831,0.0,0.0,0.0,1.0,1.0,1.0,False,"### Mức phạt đối với người điều khiển xe mô tô, xe gắn máy có nồng độ cồn

Đối với hành vi điều khiển xe mô tô, xe gắn máy trên đường mà trong máu hoặc hơi thở có nồng độ cồn vượt quá 80 miligam/100 mililít máu hoặc vượt quá 0,4 miligam/1 lít khí thở:

- Phạt tiền từ **8.000.000 đồng** đến **10.000.000 đồng** [Điều 7, Khoản 9, Điểm d — NĐ 168/2024/NĐ-CP].

*Lưu ý: Tài liệu cung cấp không liệt kê cụ thể số điểm trừ GPLX cho hành vi này tại Điều 7.*"
fixed_512,RQ-001,simple_penalty,8.161912335002853,0.34532374100719426,0.3081586259156352,0.0,0.0,0.0,0.0,0.0,0.0,False,"### Phạt đối với xe mô tô, xe gắn máy vượt đèn đỏ

- Hành vi **vượt đường ngang, cầu chung khi đèn đỏ đã bật sáng**: Phạt tiền từ **4.000.000 đồng** đến **6.000.000 đồng** [Điều 13, Khoản 6 — NĐ 81/2026/NĐ-CP].

*Lưu ý: Tài liệu được cung cấp không chứa thông tin về mức phạt đối với hành vi vượt đèn đỏ tại các nút giao thông đường bộ thông thường, chỉ quy định mức phạt đối với hành vi vượt đèn đỏ tại khu vực đường ngang, cầu chung.*"
fixed_512,RQ-002,simple_penalty,7.8756360490006045,0.7368421052631579,0.7678129916835243,0.0,0.0,0.0,0.0,0.0,0.0,False,"### Phạt đối với xe ô tô vi phạm nồng độ cồn

Đối với người điều khiển xe ô tô trên đường mà trong máu hoặc hơi thở có nồng độ cồn nhưng chưa vượt quá 50 miligam/100 mililít máu hoặc chưa vượt quá 0,25 miligam/1 lít khí thở:

- Phạt tiền từ **6.000.000 đồng** đến **8.000.000 đồng** [Điều 6, Khoản 6, Điểm c — NĐ 168/2024/NĐ-CP].
- Bị trừ **02 điểm** giấy phép lái xe [Điều 6, Khoản 16, Điểm b — NĐ 168/2024/NĐ-CP]."
fixed_512,RQ-003,simple_penalty,8.64810421099537,0.25407166123778496,0.2931608133086876,0.0,0.0,0.0,1.0,1.0,1.0,False,"### 1. Đối với người điều khiển xe mô tô, xe gắn máy
- Hành vi **không đội “mũ bảo hiểm cho người đi mô tô, xe máy”** hoặc đội mũ bảo hiểm không cài quai đúng quy cách khi điều khiển xe tham gia giao thông: Phạt tiền từ **400.000 đồng** đến **600.000 đồng** [Điều 7, Khoản 2, Điểm h — NĐ 168/2024/NĐ-CP].

### 2. Đối với người được chở trên xe mô tô, xe gắn máy
- Hành vi **không đội “mũ bảo hiểm cho người đi mô tô, xe máy”** hoặc đội mũ bảo hiểm không cài quai đúng quy cách khi tham gia giao thông"
fixed_512,RQ-004,simple_penalty,28.926781082998787,0.5793103448275861,0.6038145823273781,0.0,0.0,0.0,1.0,1.0,1.0,False,"### Phạt đối với xe mô tô, xe gắn máy đi vào đường cao tốc

- Hành vi điều khiển xe mô tô, xe gắn máy đi vào đường cao tốc (trừ xe phục vụ việc quản lý, bảo trì đường cao tốc): Phạt tiền từ **12.000.000 đồng** đến **14.000.000 đồng** [Điều 7, Khoản 7, Điểm b — NĐ 168/2024/NĐ-CP].

- Ngoài hình thức phạt tiền, người điều khiển xe thực hiện hành vi này còn bị trừ **06 điểm** giấy phép lái xe [Điều 7, Khoản 13, Điểm c — NĐ 168/2024/NĐ-CP]."
fixed_512,RQ-005,simple_penalty,10.792455156995857,0.45581395348837206,0.37673176431313643,1.0,1.0,1.0,1.0,1.0,1.0,False,"### 1. Phạt đối với xe ô tô
- Hành vi sử dụng còi trong thời gian từ **22 giờ** ngày hôm trước đến **05 giờ** ngày hôm sau trong khu đông dân cư, khu vực cơ sở khám bệnh, chữa bệnh (trừ xe ưu tiên): Phạt tiền từ **600.000 đồng** đến **800.000 đồng** [Điều 6, Khoản 1 — NĐ 168/2024/NĐ-CP].

### 2. Phạt đối với xe mô tô, xe gắn máy
- Hành vi sử dụng còi trong thời gian từ **22 giờ** ngày hôm trước đến **05 giờ** ngày hôm sau trong khu đông dân cư, khu vực cơ sở khám bệnh, chữa bệnh (trừ xe ưu tiên)"
fixed_512,RQ-006,multi_intent,6.996666912004002,0.31351351351351353,0.24753623188405796,0.0,0.0,0.0,1.0,1.0,1.0,True,"Thông tin về mức phạt đối với hành vi **vượt đèn đỏ** bằng xe máy được quy định trong tài liệu, tuy nhiên thông tin về mức phạt đối với hành vi **không mang bằng lái xe** không có trong các tài liệu được cung cấp.

Dưới đây là mức phạt cho hành vi vượt đèn đỏ:

### Phạt đối với xe mô tô, xe gắn máy
- Hành vi **không chấp hành hiệu lệnh của đèn tín hiệu giao thông** (vượt đèn đỏ): Phạt tiền từ **800.000 đồng** đến **1.000.000 đồng** [Điều 7, Khoản 4, Điểm đ — NĐ 168/2024/NĐ-CP].
- Ngoài ra, người"
fixed_512,RQ-007,multi_intent,7.121433126994816,0.27561837455830385,0.2804045179931705,0.6666666666666666,1.0,0.8,1.0,1.0,1.0,False,"### 1. Hành vi chở 3 người trên xe mô tô, xe gắn máy
- Phạt tiền từ **600.000 đồng** đến **800.000 đồng** đối với người điều khiển xe chở theo từ 03 người trở lên trên xe [Điều 7, Khoản 3, Điểm b — NĐ 168/2024/NĐ-CP].
- Hành vi này bị trừ **02 điểm** giấy phép lái xe [Điều 7, Khoản 13, Điểm a — NĐ 168/2024/NĐ-CP].

### 2. Hành vi không đội mũ bảo hiểm
- Phạt tiền từ **400.000 đồng** đến **600.000 đồng** đối với người điều khiển xe không đội “mũ bảo hiểm cho người đi mô tô, xe máy” hoặc đội mũ bả"
