variant,qid,category,latency_s,f1_token,rouge_l,cit_p,cit_r,cit_f1,refusal,pred_answer
P0_zero_shot,RQ-011,cross_reference,6.5134119630019995,0.18867924528301888,0.21518272894031326,0.0,0.0,0.0,False,"Vi phạm tại điểm a khoản 4 Điều 13 Nghị định 168/2024/NĐ-CP bị xử phạt như sau:

*   **Mức phạt:** **Phạt tiền từ 2.000.000 đồng đến 3.000.000 đồng**.
*   **Đối tượng áp dụng:** Người điều khiển xe ô tô (bao gồm cả rơ moóc hoặc sơ mi rơ moóc được kéo theo), xe chở người bốn bánh có gắn động cơ, xe chở hàng bốn bánh có gắn động cơ và các loại xe tương tự xe ô tô.
*   **Hành vi vi phạm:** Điều khiển xe không có chứng nhận đăng ký xe (hoặc bản sao chứng nhận đăng ký xe có chứng thực kèm theo bản gố"
P0_zero_shot,RQ-012,cross_reference,5.967957468004897,0.23783783783783785,0.17718822618125485,0.0,0.0,0.0,False,"Dựa trên các nguồn dữ liệu được cung cấp, tại Điều 32 của Nghị định 168/2024/NĐ-CP không có quy định về ""khoản 8"".

Tuy nhiên, căn cứ vào các nội dung liên quan đến hình thức xử phạt bổ sung tại Điều 32, các mức phạt tiền cụ thể được quy định tại **khoản 16 Điều 32** như sau:

*   **Mức phạt:** Phạt tiền từ **65.000.000 đồng đến 75.000.000 đồng** đối với cá nhân; từ **130.000.000 đồng đến 150.000.000 đồng** đối với tổ chức.
*   **Đối tượng áp dụng:** Chủ xe ô tô, xe máy chuyên dùng và các loại x"
P0_zero_shot,RQ-013,cross_reference,5.943041752005229,0.23391812865497075,0.2611860415328623,0.0,0.0,0.0,False,"Căn cứ theo quy định tại điểm h khoản 14 Điều 32 Nghị định 168/2024/NĐ-CP, mức phạt đối với hành vi này như sau:

**Phạt tiền từ 28.000.000 đồng đến 30.000.000 đồng** đối với cá nhân, từ 56.000.000 đồng đến 60.000.000 đồng đối với tổ chức là chủ xe ô tô, xe chở người bốn bánh có gắn động cơ, xe chở hàng bốn bánh có gắn động cơ, xe máy chuyên dùng và các loại xe tương tự xe ô tô thực hiện hành vi giao phương tiện hoặc để cho người làm công, người đại diện điều khiển phương tiện thực hiện hành vi "
P0_zero_shot,RQ-014,cross_reference,6.021703769998567,0.36974789915966383,0.21573828470380194,0.0,0.0,0.0,False,"Theo quy định tại điểm b khoản 9 Điều 6 của Nghị định 168/2024/NĐ-CP, mức phạt tiền đối với người điều khiển xe ô tô, xe chở người bốn bánh có gắn động cơ, xe chở hàng bốn bánh có gắn động cơ và các loại xe tương tự xe ô tô thực hiện hành vi không chấp hành hiệu lệnh của đèn tín hiệu giao thông là **từ 18.000.000 đồng đến 20.000.000 đồng**."
P0_zero_shot,RQ-015,cross_reference,5.604809464995924,0.31343283582089554,0.2590233545647558,0.0,0.0,0.0,False,"Dựa trên ngữ cảnh được cung cấp, Khoản 2 Điều 48 Nghị định 168/2024/NĐ-CP nhắc đến việc tạm giữ phương tiện theo quy định tại **Luật Xử lý vi phạm hành chính**.

*Lưu ý: Ngữ cảnh bạn cung cấp không chứa thông tin về mức phạt cụ thể (số tiền), loại xe hay các điều khoản quy định về mức phạt tiền, do đó tôi không thể cung cấp câu trả lời đáp ứng yêu cầu về ""số tiền cụ thể (in đậm) + Điều/Khoản/Điểm + loại xe"" theo chỉ dẫn của bạn.*"
P0_zero_shot,RQ-016,procedure,6.489121308004542,0.5077399380804953,0.3989100817438692,0.0,0.0,0.0,False,"Dựa trên các nguồn thông tin được cung cấp, nội dung sát hạch lý thuyết cấp giấy phép lái xe bao gồm:

1. **Các nội dung chung:**
   - Các câu hỏi liên quan đến quy định của pháp luật về trật tự, an toàn giao thông đường bộ.
   - Kỹ thuật lái xe.
   - Đạo đức người lái xe, văn hóa giao thông và phòng, chống tác hại của rượu, bia khi tham gia giao thông.

2. **Các nội dung bổ sung tùy theo hạng giấy phép:**
   - **Đối với hạng B1 và hạng B trở lên:** Nội dung liên quan đến cấu tạo và sửa chữa thô"
P0_zero_shot,RQ-017,procedure,6.460404542005563,0.22421524663677128,0.22897116533014844,0.0,0.0,0.0,False,"Dựa trên các nguồn thông tin được cung cấp, thủ tục phục hồi điểm giấy phép lái xe được quy định tại Điều 51 Nghị định 168/2024/NĐ-CP như sau:

**1. Trường hợp giấy phép lái xe chưa bị trừ hết điểm và không bị trừ điểm trong thời hạn 12 tháng:**
*   **Tự động phục hồi:** Khi đủ thời hạn 12 tháng kể từ ngày bị trừ điểm gần nhất, dữ liệu điểm sẽ được tự động phục hồi đủ 12 điểm trong Cơ sở dữ liệu về xử lý vi phạm hành chính về trật tự, an toàn giao thông đường bộ.
*   **Thông báo:** Hệ thống sẽ t"
P0_zero_shot,RQ-018,procedure,6.654827039994416,0.11730205278592375,0.08276797829036635,0.0,0.0,0.0,False,"Dựa trên các văn bản được cung cấp trong ngữ cảnh, điều kiện để được cấp Giấy phép lái xe hạng C được quy định như sau:

**1. Đối với người học mới (cấp mới):**
*   Là công dân Việt Nam, người nước ngoài được phép cư trú hoặc đang làm việc, học tập tại Việt Nam.
*   Đủ tuổi (tính đến ngày dự sát hạch lái xe), sức khỏe và trình độ văn hóa theo quy định.
*   Người đã có giấy phép lái xe hạng B được đăng ký học để cấp mới giấy phép lái xe hạng C1 (theo Khoản 3 Điều 14 Thông tư 35/2024/TT-BGTVT).

*"
P0_zero_shot,RQ-019,procedure,6.260807828999532,0.2721518987341772,0.29141287471635013,0.0,0.0,0.0,False,"Dựa trên các nguồn tài liệu được cung cấp, các hành vi dẫn đến việc bị thu hồi Giấy phép lái xe (GPLX) theo quy định tại Khoản 5 Điều 62 Luật Trật tự, an toàn giao thông đường bộ 2024 bao gồm:

1.  Người được cấp GPLX không đủ điều kiện sức khỏe theo kết luận của cơ sở khám bệnh, chữa bệnh đối với từng hạng GPLX.
2.  GPLX được cấp sai quy định.
3.  GPLX đã quá thời hạn tạm giữ hoặc hết thời hiệu thi hành quyết định xử phạt vi phạm hành chính nếu người vi phạm không đến nhận mà không có lý do chí"
P0_zero_shot,RQ-020,procedure,5.539246426997124,0.23076923076923075,0.23854748603351958,0.0,0.0,0.0,False,"Dựa trên các nguồn thông tin được cung cấp, không có nội dung nào quy định về mức phạt tiền cụ thể đối với hành vi không đăng ký xe máy điện.

Tuy nhiên, về nguyên tắc đăng ký xe, Khoản 1 Điều 3 Thông tư 79/2024/TT-BCA quy định: ""Xe cơ giới, xe máy chuyên dùng (sau đây viết gọn là xe) có nguồn gốc hợp pháp, bảo đảm tiêu chuẩn chất lượng an toàn kỹ thuật và bảo vệ môi trường thì được đăng ký, cấp biển số xe theo quy định tại Thông tư này."""
P0_zero_shot,RQ-026,ambiguous_short,5.842072718995041,0.3494423791821561,0.2046979865771812,0.0,0.0,0.0,False,"Dựa trên các quy định tại Nghị định 81/2026/NĐ-CP, mức phạt đối với hành vi vượt tín hiệu đường sắt được quy định như sau:

1. **Đối với lái tàu, trưởng tàu, phó trưởng tàu khách phụ trách an toàn:**
   - Hành vi: Lái tàu điều khiển tàu chạy vượt qua tín hiệu vào ga, ra ga đang ở trạng thái đóng khi chưa được phép của người chỉ huy chạy tàu ở ga.
   - Mức phạt: **Phạt tiền từ 3.000.000 đồng đến 6.000.000 đồng** (Điều 10, Khoản 3, Điểm b).
   - Hình thức xử phạt bổ sung: Tước quyền sử dụng Giấy p"
P0_zero_shot,RQ-027,ambiguous_short,5.801687019004021,0.7343749999999999,0.5710082909868949,0.0,0.0,0.0,False,"Căn cứ theo quy định tại **Điểm a Khoản 1 Điều 14 Nghị định 168/2024/NĐ-CP**, hành vi điều khiển xe mô tô, xe gắn máy, các loại xe tương tự xe mô tô và các loại xe tương tự xe gắn máy không có gương chiếu hậu bên trái người điều khiển (hoặc có nhưng không có tác dụng) sẽ bị xử phạt như sau:

*   **Mức phạt tiền:** Từ **400.000 đồng đến 600.000 đồng**."
P0_zero_shot,RQ-028,ambiguous_short,7.749145553003473,0.25267665952890794,0.16886814838250414,0.0,0.0,0.0,False,"Dựa trên các quy định tại ngữ cảnh đã cung cấp, việc chấp hành tín hiệu đèn vàng được quy định như sau:

**1. Quy định về việc đi khi có đèn vàng:**
*   Người tham gia giao thông **phải dừng lại trước vạch dừng** khi có tín hiệu đèn màu vàng.
*   **Được đi tiếp** trong các trường hợp:
    *   Đang đi trên vạch dừng hoặc đã đi qua vạch dừng khi tín hiệu đèn chuyển sang màu vàng.
    *   Tín hiệu đèn màu vàng nhấp nháy (tuy nhiên phải quan sát, giảm tốc độ hoặc dừng lại nhường đường cho người đi b"
P0_zero_shot,RQ-029,ambiguous_short,7.730156621997594,0.18614718614718614,0.1509651872628279,0.0,0.0,0.0,False,"Dựa trên các nguồn tài liệu được cung cấp, mức xử phạt đối với các hành vi liên quan đến việc chở hoặc dẫn dắt vật nuôi trên đường bộ được quy định như sau:

**1. Đối với người điều khiển, dẫn dắt vật nuôi, điều khiển xe vật nuôi kéo:**
*   **Phạt tiền từ 150.000 đồng đến 250.000 đồng** (Điều 11, Khoản 1, Điểm d, Nghị định 168/2024/NĐ-CP): Hành vi để vật nuôi đi trên đường bộ không bảo đảm an toàn cho người, phương tiện đang tham gia giao thông.
*   **Phạt tiền từ 400.000 đồng đến 600.000 đồng**"
P0_zero_shot,RQ-030,ambiguous_short,11.498968685002183,0.33175355450236965,0.2094420600858369,0.0,0.0,0.0,False,"Dựa trên các nguồn dữ liệu được cung cấp, hành vi không chấp hành chỉ dẫn của vạch kẻ đường (bao gồm vạch liền) được quy định mức xử phạt như sau:

**1. Đối với người điều khiển xe mô tô, xe gắn máy và các loại xe tương tự:**
*   **Mức phạt:** Phạt tiền từ **200.000 đồng đến 400.000 đồng**.
*   **Căn cứ:** Điểm a Khoản 1 Điều 7 Nghị định 168/2024/NĐ-CP.

**2. Đối với người điều khiển xe máy chuyên dùng:**
*   **Mức phạt:** Phạt tiền từ **400.000 đồng đến 600.000 đồng**.
*   **Căn cứ:** Điểm a Kh"
P0_zero_shot,RQ-031,compound_action,6.481433603999903,0.5245901639344261,0.32183088549836014,0.0,0.0,0.0,False,"Dựa trên Nghị định 168/2024/NĐ-CP, mức phạt đối với các hành vi vi phạm nêu trên như sau:

1. **Hành vi chở 3 người trở lên trên xe mô tô, xe gắn máy:**
   - Mức phạt: **Phạt tiền từ 600.000 đồng đến 800.000 đồng**.
   - Căn cứ: Điều 7, Khoản 3, Điểm b.

2. **Hành vi không đội mũ bảo hiểm (đối với người điều khiển):**
   - Mức phạt: **Phạt tiền từ 400.000 đồng đến 600.000 đồng**.
   - Căn cứ: Điều 7, Khoản 2, Điểm h.

3. **Hành vi không đội mũ bảo hiểm (đối với người được chở):**
   - Mức phạt: "
P0_zero_shot,RQ-032,compound_action,6.664980917994399,0.43333333333333335,0.22557415336706893,0.18181818181818182,1.0,0.3076923076923077,False,"Dựa trên Nghị định 168/2024/NĐ-CP, đối với người điều khiển xe ô tô (và các loại xe tương tự xe ô tô) thực hiện hành vi vi phạm quy tắc giao thông đường bộ, mức phạt được quy định như sau:

1. **Về hành vi chạy quá tốc độ:**
   - Nếu chạy quá tốc độ từ 10 km/h đến 20 km/h: Phạt tiền từ **4.000.000 đồng đến 6.000.000 đồng** (Điểm đ Khoản 5 Điều 6).
   - Nếu chạy quá tốc độ trên 20 km/h đến 35 km/h: Phạt tiền từ **6.000.000 đồng đến 8.000.000 đồng** (Điểm a Khoản 6 Điều 6).

2. **Về hành vi không "
P0_zero_shot,RQ-033,compound_action,6.778927756000485,0.37209302325581395,0.222798923490965,0.0,0.0,0.0,False,"Căn cứ theo Nghị định 168/2024/NĐ-CP, mức phạt đối với người điều khiển xe ô tô đi ngược chiều trên đường có biển “Cấm đi ngược chiều” được quy định như sau:

*   **Mức phạt tiền:** Từ **18.000.000 đồng đến 20.000.000 đồng**.
*   **Căn cứ pháp lý:** Điều 6, Khoản 9, Điểm d.
*   **Loại xe:** Xe ô tô, xe chở người bốn bánh có gắn động cơ, xe chở hàng bốn bánh có gắn động cơ và các loại xe tương tự xe ô tô."
P0_zero_shot,RQ-034,compound_action,6.879264013005013,0.28710462287104627,0.1693533942324915,0.0,0.0,0.0,False,"Dựa trên các quy định tại Nghị định 81/2026/NĐ-CP, mức phạt đối với hành vi vượt đường ngang khi đèn đỏ đã bật sáng được quy định cụ thể theo loại phương tiện như sau:

1. **Đối với người điều khiển xe mô tô, xe gắn máy (kể cả xe máy điện), các loại xe tương tự xe mô tô và các loại xe tương tự xe gắn máy:**
   - Mức phạt: **Phạt tiền từ 4.000.000 đồng đến 6.000.000 đồng**.
   - Căn cứ: Điều 13, Khoản 6.
   - Hình thức xử phạt bổ sung: Tước quyền sử dụng Giấy phép lái xe từ 01 tháng đến 03 tháng "
P0_zero_shot,RQ-035,compound_action,6.663685184001224,0.24615384615384617,0.13008530183727032,0.0,0.0,0.0,False,"Dựa trên các nguồn dữ liệu được cung cấp, không có quy định nào về mức phạt đối với hành vi ""tránh xe tải tông phải trẻ em đi bộ"".

Các quy định trong Nghị định 168/2024/NĐ-CP mà bạn cung cấp chỉ tập trung vào việc xử phạt các hành vi vi phạm trong hoạt động **kinh doanh vận tải** (như thiếu thiết bị an toàn, thiếu biển báo, thiếu người quản lý trên xe đưa đón trẻ em, v.v.)."
P0_zero_shot,RQ-036,vehicle_binding,6.445845385998837,0.4247787610619469,0.32868462757527733,0.0,0.0,0.0,False,"Dựa trên các nguồn dữ liệu được cung cấp, mức phạt đối với hành vi xe ô tô vượt đèn đỏ (không chấp hành hiệu lệnh của đèn tín hiệu giao thông) được quy định như sau:

*   **Mức phạt:** Phạt tiền từ **4.000.000 đồng đến 6.000.000 đồng**.
*   **Căn cứ:** Nghị định 168/2024/NĐ-CP, Điều 6, Khoản 7, Điểm c.
*   **Đối tượng áp dụng:** Người điều khiển xe ô tô, xe chở người bốn bánh có gắn động cơ, xe chở hàng bốn bánh có gắn động cơ và các loại xe tương tự xe ô tô.

*(Lưu ý: Đối với hành vi không chấp"
P0_zero_shot,RQ-037,vehicle_binding,6.054605402001471,0.25,0.14288756388415674,0.0,0.0,0.0,False,"Dựa trên Nghị định 168/2024/NĐ-CP tại Điều 34, mức phạt đối với hành vi điều khiển xe tải (bao gồm xe ô tô chở hành khách) chở quá tải trọng cho phép được quy định cụ thể như sau:

1. **Phạt tiền từ 4.000.000 đồng đến 6.000.000 đồng** đối với hành vi điều khiển xe mà tổng trọng lượng của xe vượt quá tải trọng cho phép của đường bộ trên 10% đến 20% (Khoản 2 Điều 34).

2. **Phạt tiền từ 13.000.000 đồng đến 15.000.000 đồng** đối với hành vi điều khiển xe mà tổng trọng lượng hoặc tải trọng trục xe v"
P0_zero_shot,RQ-038,vehicle_binding,6.200581442994007,0.4069264069264069,0.3007704160246534,0.0,0.0,0.0,False,"Dựa trên Nghị định 168/2024/NĐ-CP, mức xử phạt đối với người điều khiển xe máy chuyên dùng đi vào đường cao tốc được quy định như sau:

*   **Phạt tiền từ 14.000.000 đồng đến 16.000.000 đồng** đối với hành vi điều khiển xe máy chuyên dùng có tốc độ thiết kế nhỏ hơn tốc độ tối thiểu quy định đối với đường cao tốc đi vào đường cao tốc (trừ phương tiện, thiết bị phục vụ việc quản lý, bảo trì đường cao tốc).
    *   Căn cứ: Điều 8, Khoản 8, Điểm b.

Ngoài ra, nếu người điều khiển xe máy chuyên dùng "
P0_zero_shot,RQ-039,vehicle_binding,8.649843159997545,0.775,0.4750000000000001,0.0,0.0,0.0,False,"Theo quy định tại **Điểm a Khoản 1 Điều 9 Nghị định 168/2024/NĐ-CP**, người điều khiển xe đạp đi không đúng phần đường quy định sẽ bị **phạt tiền từ 100.000 đồng đến 200.000 đồng**."
P0_zero_shot,RQ-040,vehicle_binding,14.349453346003429,0.49664429530201337,0.42370919194257933,0.0,0.0,0.0,False,"Dựa trên Nghị định 168/2024/NĐ-CP, đối với hành vi điều khiển xe mô tô, xe gắn máy mà trong máu hoặc hơi thở có nồng độ cồn vượt quá 0,4 miligam/1 lít khí thở, mức xử phạt được quy định như sau:

*   **Mức phạt tiền:** Từ **8.000.000 đồng đến 10.000.000 đồng**.
*   **Căn cứ pháp lý:** Điều 7, Khoản 9, Điểm d.
*   **Loại xe:** Xe mô tô, xe gắn máy, các loại xe tương tự xe mô tô và các loại xe tương tự xe gắn máy."
P1_role_only,RQ-001,simple_penalty,6.994541289997869,0.24521072796934865,0.23498359252389786,0.0,0.0,0.0,False,"Dựa trên các văn bản pháp luật được cung cấp, mức phạt đối với hành vi vượt đèn đỏ khi điều khiển xe máy (xe mô tô, xe gắn máy) được quy định như sau:

*   **Tại đường ngang, cầu chung, hầm đường sắt:** Theo **Khoản 6 Điều 13 Nghị định 81/2026/NĐ-CP**, người điều khiển xe mô tô, xe gắn máy (kể cả xe máy điện) vượt đường ngang, cầu chung khi đèn đỏ đã bật sáng sẽ bị **phạt tiền từ 4.000.000 đồng đến 6.000.000 đồng**. Ngoài ra, người vi phạm còn bị áp dụng hình thức xử phạt bổ sung là tước quyền s"
P1_role_only,RQ-002,simple_penalty,6.788772398998844,0.4235294117647058,0.4515945330296127,0.0,0.0,0.0,False,"Dựa trên Nghị định 168/2024/NĐ-CP, mức xử phạt đối với người điều khiển xe ô tô, xe chở người bốn bánh có gắn động cơ, xe chở hàng bốn bánh có gắn động cơ và các loại xe tương tự xe ô tô vi phạm quy định về nồng độ cồn được quy định như sau:

Đối với hành vi điều khiển xe trên đường mà trong máu hoặc hơi thở có nồng độ cồn vượt quá 50 miligam đến 80 miligam/100 mililít máu hoặc vượt quá 0,25 miligam đến 0,4 miligam/1 lít khí thở (thường được hiểu là mức 1):

*   **Mức phạt tiền:** Từ **18.000.00"
P1_role_only,RQ-003,simple_penalty,8.189509461000853,0.2015503875968992,0.23519525457241716,0.05555555555555555,1.0,0.10526315789473684,False,"Chào bạn, dựa trên Nghị định 168/2024/NĐ-CP, mức phạt đối với hành vi không đội mũ bảo hiểm khi tham gia giao thông được quy định cụ thể như sau:

**1. Đối với người điều khiển xe mô tô, xe gắn máy và các loại xe tương tự:**
*   Người điều khiển xe không đội “mũ bảo hiểm cho người đi mô tô, xe máy” hoặc đội mũ không cài quai đúng quy cách: **Phạt tiền từ 400.000 đồng đến 600.000 đồng** (Điểm h, Khoản 2, Điều 7).
*   Người điều khiển xe chở người ngồi trên xe không đội “mũ bảo hiểm cho người đi m"
P1_role_only,RQ-004,simple_penalty,9.14047131100233,0.46979865771812085,0.44578029231494576,0.0,0.0,0.0,False,"Theo quy định tại Nghị định 168/2024/NĐ-CP, mức xử phạt đối với người điều khiển xe mô tô, xe gắn máy (và các loại xe tương tự) đi vào đường cao tốc như sau:

*   **Mức phạt tiền:** Từ **4.000.000 đồng đến 6.000.000 đồng**.
*   **Căn cứ pháp lý:** Điểm b Khoản 7 Điều 7 Nghị định 168/2024/NĐ-CP.

Ngoài ra, người điều khiển xe thực hiện hành vi này còn bị trừ **04 điểm** giấy phép lái xe theo quy định tại Điểm b Khoản 13 Điều 7 Nghị định 168/2024/NĐ-CP."
P1_role_only,RQ-005,simple_penalty,7.498518137996143,0.5340314136125655,0.4299758857354851,0.14285714285714285,1.0,0.25,False,"Dựa trên các quy định tại Nghị định 168/2024/NĐ-CP, mức xử phạt đối với hành vi sử dụng còi trong thời gian từ 22 giờ ngày hôm trước đến 05 giờ ngày hôm sau trong khu đông dân cư, khu vực cơ sở khám bệnh, chữa bệnh (trừ các xe ưu tiên đang đi làm nhiệm vụ) được quy định như sau:

1. **Đối với người điều khiển xe mô tô, xe gắn máy và các loại xe tương tự:**
   - Phạt tiền từ **200.000 đồng đến 400.000 đồng** (theo Điểm i Khoản 1 Điều 7).

2. **Đối với người điều khiển xe ô tô và các loại xe tương"
P1_role_only,RQ-006,multi_intent,8.674576420002268,0.2785714285714286,0.2504635761589404,0.0,0.0,0.0,False,"Dựa trên các quy định tại Nghị định 168/2024/NĐ-CP, mức xử phạt đối với các hành vi vi phạm của người điều khiển xe mô tô, xe gắn máy như sau:

1. **Hành vi không chấp hành hiệu lệnh của đèn tín hiệu giao thông (vượt đèn đỏ):**
   - Theo Điểm c Khoản 7 Điều 7 Nghị định 168/2024/NĐ-CP, người điều khiển xe mô tô, xe gắn máy vi phạm hành vi này bị phạt tiền từ **4.000.000 đồng đến 6.000.000 đồng**.
   - Ngoài ra, theo Điểm b Khoản 13 Điều 7, người vi phạm còn bị trừ **04 điểm** giấy phép lái xe.

2"
