chunker,qid,category,latency_s,f1_token,rouge_l,cit_p_khoan,cit_r_khoan,cit_f1_khoan,cit_p_doc,cit_r_doc,cit_f1_doc,refusal,pred_answer
hierarchical,RQ-014,cross_reference,8.078173482999773,0.31343283582089554,0.19426751592356686,1.0,1.0,1.0,1.0,1.0,1.0,False,"### Mức phạt tiền đối với hành vi tại điểm b khoản 9 Điều 6

- Hành vi vi phạm quy định tại điểm b khoản 9 Điều 6 (không chấp hành hiệu lệnh của đèn tín hiệu giao thông) đối với người điều khiển xe ô tô, xe chở người bốn bánh có gắn động cơ, xe chở hàng bốn bánh có gắn động cơ và các loại xe tương tự xe ô tô: Phạt tiền từ **18.000.000 đồng** đến **20.000.000 đồng** [Điều 6, Khoản 9, Điểm b — NĐ 168/2024/NĐ-CP]."
hierarchical,RQ-015,cross_reference,2.4496630110006663,0.4799999999999999,0.4256432621020498,1.0,1.0,1.0,1.0,1.0,1.0,False,"Khoản 2 Điều 48 Nghị định 168/2024/NĐ-CP nhắc đến việc tạm giữ phương tiện theo quy định tại **Luật Xử lý vi phạm hành chính** [Điều 48, Khoản 2 — NĐ 168/2024/NĐ-CP]."
hierarchical,RQ-016,procedure,4.523445872000593,0.43176178660049624,0.3930201342281879,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,False,"### Nội dung sát hạch lý thuyết cấp giấy phép lái xe

Các nội dung sát hạch lý thuyết bao gồm:

- **Quy định pháp luật:** Các câu hỏi liên quan đến quy định của pháp luật về trật tự, an toàn giao thông đường bộ [Điều 4, Khoản 1, Điểm a — Thông tư 12/2025/TT-BCA] [Điều 17, Khoản 1, Điểm a — Thông tư 35/2024/TT-BGTVT] [Điều 21, Khoản 3, Điểm a — Thông tư 12/2017/TT-BGTVT].
- **Kỹ thuật lái xe:** Các câu hỏi về kỹ thuật lái xe [Điều 4, Khoản 1, Điểm a — Thông tư 12/2025/TT-BCA] [Điều 17, Khoản 1, Đ"
hierarchical,RQ-017,procedure,4.564145488000577,0.19678714859437751,0.17332207034249733,0.2,1.0,0.33333333333333337,0.5,1.0,0.6666666666666666,False,"### 1. Trường hợp giấy phép lái xe chưa bị trừ hết điểm
- Nếu trong thời hạn **12 tháng** kể từ ngày bị trừ điểm gần nhất mà người lái xe không bị trừ thêm điểm, dữ liệu điểm sẽ được **tự động phục hồi đủ 12 điểm** [Điều 51, Khoản 2, Điểm a — NĐ 168/2024/NĐ-CP].
- Sau khi phục hồi, hệ thống sẽ tự động thông báo cho người lái xe qua tài khoản trên Cổng dịch vụ công, Ứng dụng giao thông trên thiết bị di động hoặc cập nhật trên Trang thông tin điện tử của Cục Cảnh sát giao thông [Điều 51, Khoản 2, "
hierarchical,RQ-018,procedure,25.23068765000062,0.13404825737265416,0.12017834923268352,0.0,0.0,0.0,0.25,1.0,0.4,False,"### Điều kiện để được cấp Giấy phép lái xe hạng C

Để được cấp Giấy phép lái xe hạng C, người học cần đáp ứng các điều kiện sau:

- **Điều kiện chung:**
    - Là công dân Việt Nam, người nước ngoài được phép cư trú hoặc đang làm việc, học tập tại Việt Nam [Điều 7, Khoản 1 — Thông tư 12/2017/TT-BGTVT] [Điều 14, Khoản 1 — Thông tư 35/2024/TT-BGTVT].
    - Đủ tuổi (tính đến ngày dự sát hạch), có sức khỏe và trình độ văn hóa theo quy định [Điều 7, Khoản 2 — Thông tư 12/2017/TT-BGTVT].
    - Đáp ứng "
hierarchical,RQ-019,procedure,7.067360994999035,0.22714681440443213,0.2568961886712992,0.25,1.0,0.4,0.25,1.0,0.4,False,"### Các trường hợp bị thu hồi Giấy phép lái xe (GPLX)

Theo quy định, Giấy phép lái xe bị thu hồi khi thuộc một trong các trường hợp sau đây:

- Người được cấp giấy phép lái xe không đủ điều kiện sức khỏe theo kết luận của cơ sở khám bệnh, chữa bệnh đối với từng hạng giấy phép lái xe [Điều 62, Khoản 5, Điểm a — Luật Trật tự ATGT đường bộ 2024].
- Giấy phép lái xe được cấp sai quy định [Điều 62, Khoản 5, Điểm b — Luật Trật tự ATGT đường bộ 2024].
- Giấy phép lái xe đã quá thời hạn tạm giữ hoặc hế"
hierarchical,RQ-020,procedure,3.7754472220003663,0.2777777777777778,0.26171617161716165,0.0,0.0,0.0,0.0,0.0,0.0,True,"### Quy định về đăng ký xe

- Xe cơ giới, xe máy chuyên dùng có nguồn gốc hợp pháp, bảo đảm tiêu chuẩn chất lượng an toàn kỹ thuật và bảo vệ môi trường thì được đăng ký, cấp biển số xe theo quy định [Điều 3, Khoản 1 — Thông tư 79/2024/TT-BCA].

Thông tin này không có trong tài liệu được cung cấp về việc quy định cụ thể đối với loại hình ""xe máy điện""."
hierarchical,RQ-021,out_of_scope,1.6233020250001573,0.15384615384615383,0.0950896336710834,1.0,1.0,1.0,1.0,1.0,1.0,True,Thông tin này không có trong tài liệu được cung cấp.
hierarchical,RQ-022,out_of_scope,13.167221225001413,0.3243243243243243,0.15111478117258464,1.0,1.0,1.0,1.0,1.0,1.0,True,Thông tin này không có trong tài liệu được cung cấp.
hierarchical,RQ-023,out_of_scope,8.905722089000847,0.05128205128205127,0.0475448168355417,1.0,1.0,1.0,1.0,1.0,1.0,True,Thông tin này không có trong tài liệu được cung cấp.
hierarchical,RQ-024,out_of_scope,1.3494997300003888,0.046511627906976744,0.042747021723896286,1.0,1.0,1.0,1.0,1.0,1.0,True,Thông tin này không có trong tài liệu được cung cấp.
hierarchical,RQ-025,out_of_scope,21.988326180999138,0.1142857142857143,0.10711150131694469,1.0,1.0,1.0,1.0,1.0,1.0,True,Thông tin này không có trong tài liệu được cung cấp.
fixed_512,RQ-001,simple_penalty,11.281554515999233,0.6206896551724137,0.6309101654846335,0.0,0.0,0.0,1.0,1.0,1.0,False,"### Phạt đối với xe mô tô, xe gắn máy vượt đèn đỏ

- Hành vi **không chấp hành hiệu lệnh của đèn tín hiệu giao thông**: Phạt tiền từ **4.000.000 đồng** đến **6.000.000 đồng** [Điều 7, Khoản 7, Điểm c — NĐ 168/2024/NĐ-CP].
- Hình thức xử phạt bổ sung: Trừ **02 điểm** giấy phép lái xe [Điều 7, Khoản 13, Điểm a — NĐ 168/2024/NĐ-CP]."
fixed_512,RQ-002,simple_penalty,25.07898255299915,0.6933333333333332,0.70720618322346,0.0,0.0,0.0,0.0,0.0,0.0,False,"### Phạt đối với người điều khiển xe ô tô vi phạm nồng độ cồn

- Hành vi điều khiển xe ô tô trên đường mà trong máu hoặc hơi thở có nồng độ cồn nhưng **chưa vượt quá 50 miligam/100 mililít máu** hoặc **chưa vượt quá 0,25 miligam/1 lít khí thở**: Phạt tiền từ **6.000.000 đồng** đến **8.000.000 đồng** + trừ **04 điểm** GPLX [Điều 6, Khoản 6, Điểm c — NĐ 168/2024/NĐ-CP] [Điều 6, Khoản 16, Điểm b — NĐ 168/2024/NĐ-CP]."
fixed_512,RQ-003,simple_penalty,8.849876023999968,0.3482142857142857,0.39387417218543047,0.0,0.0,0.0,1.0,1.0,1.0,False,"### 1. Đối với người điều khiển xe mô tô, xe gắn máy
- Hành vi **không đội “mũ bảo hiểm cho người đi mô tô, xe máy”** hoặc đội mũ không cài quai đúng quy cách khi điều khiển xe tham gia giao thông: Phạt tiền từ **400.000 đồng** đến **600.000 đồng** [Điều 7, Khoản 2, Điểm h — NĐ 168/2024/NĐ-CP].

### 2. Đối với người được chở trên xe mô tô, xe gắn máy
- Hành vi **không đội “mũ bảo hiểm cho người đi mô tô, xe máy”** hoặc đội mũ không cài quai đúng quy cách khi tham gia giao thông: Phạt tiền từ **4"
fixed_512,RQ-004,simple_penalty,4.50716589699914,0.6086956521739131,0.6150743634988657,0.0,0.0,0.0,1.0,1.0,1.0,False,"### Phạt đối với xe mô tô, xe gắn máy đi vào đường cao tốc

- Hành vi **điều khiển xe mô tô, xe gắn máy đi vào đường cao tốc** (trừ xe phục vụ việc quản lý, bảo trì đường cao tốc): Phạt tiền từ **4.000.000 đồng** đến **6.000.000 đồng** [Điều 7, Khoản 7, Điểm b — NĐ 168/2024/NĐ-CP].

- Về việc trừ điểm giấy phép lái xe: Hành vi này bị trừ **04 điểm** GPLX [Điều 7, Khoản 13, Điểm b — NĐ 168/2024/NĐ-CP]."
fixed_512,RQ-005,simple_penalty,13.687081494999802,0.5291005291005292,0.30836921924733196,1.0,1.0,1.0,1.0,1.0,1.0,False,"### Phạt đối với hành vi sử dụng còi trong đô thị từ 22 giờ đến 5 giờ sáng

- **Đối với người điều khiển xe ô tô:** Phạt tiền từ **600.000 đồng** đến **800.000 đồng** [Điều 6, Khoản 1 — NĐ 168/2024/NĐ-CP].
- **Đối với người điều khiển xe mô tô, xe gắn máy:** Phạt tiền từ **400.000 đồng** đến **600.000 đồng** [Điều 7, Khoản 1, Điểm i — NĐ 168/2024/NĐ-CP].

*Lưu ý: Các mức phạt trên áp dụng cho hành vi sử dụng còi trong khu đông dân cư, khu vực cơ sở khám bệnh, chữa bệnh trong khoảng thời gian từ "
fixed_512,RQ-006,multi_intent,5.269959474000643,0.32653061224489793,0.23100591715976332,0.0,0.0,0.0,0.0,0.0,0.0,True,"Thông tin về mức phạt đối với hành vi **không mang bằng lái xe** không có trong tài liệu được cung cấp.

Đối với hành vi **vượt đèn đỏ** (không chấp hành hiệu lệnh của đèn tín hiệu giao thông) khi điều khiển xe mô tô, xe gắn máy:

- Phạt tiền từ **150.000 đồng** đến **250.000 đồng** [Điều 9, Khoản 2, Điểm đ — NĐ 168/2024/NĐ-CP].

*Lưu ý: Tài liệu cung cấp không liệt kê số điểm trừ GPLX cho hành vi vượt đèn đỏ đối với xe mô tô, xe gắn máy.*"
fixed_512,RQ-007,multi_intent,6.525107310999374,0.2656826568265683,0.2502050861361772,0.4,1.0,0.5714285714285715,1.0,1.0,1.0,False,"### Phạt đối với xe mô tô, xe gắn máy chở quá số người và không đội mũ bảo hiểm

- Hành vi **chở theo từ 03 người trở lên** trên xe: Phạt tiền từ **600.000 đồng** đến **800.000 đồng** [Điều 7, Khoản 3, Điểm b — NĐ 168/2024/NĐ-CP].
- Hành vi **không đội “mũ bảo hiểm cho người đi mô tô, xe máy”** hoặc đội mũ bảo hiểm không cài quai đúng quy cách khi điều khiển xe: Phạt tiền từ **400.000 đồng** đến **600.000 đồng** [Điều 7, Khoản 2, Điểm h — NĐ 168/2024/NĐ-CP].
- Hành vi **chở người ngồi trên xe kh"
fixed_512,RQ-008,multi_intent,23.343916973999512,0.325,0.265978198508319,0.0,0.0,0.0,1.0,1.0,1.0,False,"### Thay đổi đối với Giấy phép lái xe hạng B1 và B2 theo Luật Trật tự, an toàn giao thông đường bộ 2024

Theo quy định tại Luật Trật tự, an toàn giao thông đường bộ 2024, việc chuyển đổi các hạng giấy phép lái xe (GPLX) cũ sang hạng mới được thực hiện như sau:

- **Đối với GPLX hạng B1 số tự động:** Được đổi, cấp lại sang GPLX hạng **B** với điều kiện hạn chế là chỉ được điều khiển xe ô tô số tự động [Điều 89, Khoản 3, Điểm đ — Luật 36/2024/QH15].
- **Đối với GPLX hạng B1 và B2:** Được đổi, cấp "
fixed_512,RQ-009,multi_intent,4.5200815750013135,0.4000000000000001,0.291866028708134,0.0,0.0,0.0,0.0,0.0,0.0,False,"### Quy định về độ tuổi điều khiển xe máy

- **Đối với xe gắn máy (bao gồm xe 50cc):** Người từ đủ **16 tuổi** trở lên được phép điều khiển [Điều 59, Khoản 1, Điểm a — Luật Trật tự ATGT đường bộ 2024 (36/2024/QH15)].
- **Đối với xe mô tô hai bánh có dung tích xi-lanh trên 125 cm³:** Người điều khiển cần có giấy phép lái xe hạng A. Để được cấp giấy phép lái xe hạng A, người lái xe phải từ đủ **18 tuổi** trở lên [Điều 59, Khoản 1, Điểm b — Luật Trật tự ATGT đường bộ 2024 (36/2024/QH15)] [Điều 57, "
fixed_512,RQ-010,multi_intent,16.075499946999116,0.1564625850340136,0.09134114583333333,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,False,"### 1. Các trường hợp bị tịch thu phương tiện
Phương tiện sẽ bị tịch thu trong các trường hợp sau:

- **Vi phạm về giấy tờ và nguồn gốc xe:**
    - Sử dụng chứng nhận đăng ký xe (hoặc bản sao có chứng thực kèm giấy biên nhận của tổ chức tín dụng) không do cơ quan có thẩm quyền cấp, không đúng số khung, số máy hoặc bị tẩy xóa mà không chứng minh được nguồn gốc xuất xứ hợp pháp [Điều 14, Khoản 5, Điểm b — NĐ 168/2024/NĐ-CP]; [Điều 16, Khoản 4, Điểm b — NĐ 168/2024/NĐ-CP]; [Điều 32, Khoản 18, Điểm "
fixed_512,RQ-011,cross_reference,3.8824944290008716,0.03773584905660377,0.03413542249580302,0.0,0.0,0.0,0.0,0.0,0.0,True,Thông tin này không có trong tài liệu được cung cấp.
fixed_512,RQ-012,cross_reference,5.889049350000278,0.03333333333333333,0.029916625796959292,0.0,0.0,0.0,0.0,0.0,0.0,True,Thông tin này không có trong tài liệu được cung cấp.
fixed_512,RQ-013,cross_reference,29.812311222000062,0.1276595744680851,0.038828771483131755,0.0,0.0,0.0,0.0,0.0,0.0,True,Thông tin này không có trong tài liệu được cung cấp.
fixed_512,RQ-014,cross_reference,25.89751552300004,0.12244897959183672,0.11138161898965307,0.0,0.0,0.0,0.0,0.0,0.0,True,Thông tin này không có trong tài liệu được cung cấp.
fixed_512,RQ-015,cross_reference,8.201159476999237,0.42105263157894735,0.4149659863945578,0.0,0.0,0.0,0.0,0.0,0.0,False,"Khoản 2 Điều 48 Nghị định 168/2024/NĐ-CP nhắc đến việc tạm giữ phương tiện theo quy định tại **điểm a, điểm c khoản 1; khoản 2; khoản 6; khoản 7; khoản 8 Điều 125 của Luật Xử lý vi phạm hành chính** [Điều 48, Khoản 2 — Nghị định 168/2024/NĐ-CP (Nguồn 7)]."
fixed_512,RQ-016,procedure,5.967011675998947,0.47028423772609823,0.4585614849187935,0.0,0.0,0.0,0.0,0.0,0.0,False,"### Nội dung sát hạch lý thuyết cấp giấy phép lái xe

Theo các tài liệu được cung cấp, nội dung sát hạch lý thuyết bao gồm các phần chính sau:

- **Quy định pháp luật:** Các câu hỏi liên quan đến quy định của pháp luật về trật tự, an toàn giao thông đường bộ [Điều 17, Khoản 1 — Thông tư 35/2024/TT-BGTVT] [Điều 4, Khoản 1 — Thông tư 12/2025/TT-BCA].
- **Kỹ thuật lái xe:** Các câu hỏi về kỹ thuật lái xe [Điều 17, Khoản 1 — Thông tư 35/2024/TT-BGTVT] [Điều 4, Khoản 1 — Thông tư 12/2025/TT-BCA].
- *"
fixed_512,RQ-017,procedure,8.29646100500031,0.1638795986622074,0.1689859554181162,0.0,0.0,0.0,0.0,0.0,0.0,False,"### 1. Trường hợp giấy phép lái xe (GPLX) chưa bị trừ hết điểm
- Điều kiện: GPLX chưa bị trừ hết điểm và không bị trừ điểm trong thời hạn **12 tháng** kể từ ngày bị trừ điểm gần nhất.
- Trình tự phục hồi:
    - Khi đủ thời hạn **12 tháng**, dữ liệu điểm GPLX sẽ được tự động phục hồi đủ **12 điểm** (bao gồm cả trường hợp GPLX đang trong thời hạn bị tước quyền sử dụng) [Điều 51, Khoản 2, Điểm a — NĐ 168/2024/NĐ-CP] [Điều 58, Khoản 2 — Luật 36/2024/QH15].
    - Hệ thống sẽ tự động cập nhật vào Cơ s"
fixed_512,RQ-018,procedure,19.915657974999704,0.14634146341463417,0.12209767814251402,0.0,0.0,0.0,1.0,1.0,1.0,False,"### Điều kiện để được cấp Giấy phép lái xe hạng C

Theo các tài liệu được cung cấp, việc cấp Giấy phép lái xe hạng C được thực hiện thông qua hình thức đào tạo nâng hạng. Các điều kiện cụ thể bao gồm:

- **Đối tượng được đào tạo nâng hạng:**
    - Người có giấy phép lái xe hạng B muốn nâng lên hạng C [Điều 60, Khoản 3, Điểm a — Luật Trật tự ATGT đường bộ 2024].
    - Người có giấy phép lái xe hạng C1 muốn nâng lên hạng C [Điều 60, Khoản 3, Điểm b — Luật Trật tự ATGT đường bộ 2024].

- **Điều kiệ"
fixed_512,RQ-019,procedure,2.0936195740014227,0.37788018433179726,0.41369955917260076,0.0,0.0,0.0,0.0,0.0,0.0,False,"### Các trường hợp bị thu hồi Giấy phép lái xe (GPLX)

Theo quy định, Giấy phép lái xe bị thu hồi khi thuộc một trong các trường hợp sau:

- Người được cấp giấy phép lái xe **không đủ điều kiện sức khỏe** theo kết luận của cơ sở khám bệnh, chữa bệnh đối với từng hạng giấy phép lái xe [Điều 62, Khoản 5, Điểm a — Luật Trật tự, an toàn giao thông đường bộ 2024 (Nguồn 5)].
- Giấy phép lái xe được **cấp sai quy định** [Điều 62, Khoản 5, Điểm b — Luật Trật tự, an toàn giao thông đường bộ 2024 (Nguồn 5"
fixed_512,RQ-020,procedure,4.6045678699993005,0.04878048780487805,0.045018450184501846,0.0,0.0,0.0,0.0,0.0,0.0,True,Thông tin này không có trong tài liệu được cung cấp.
fixed_512,RQ-021,out_of_scope,16.871650858000066,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,False,
fixed_512,RQ-022,out_of_scope,14.558450328000617,0.3243243243243243,0.15111478117258464,1.0,1.0,1.0,1.0,1.0,1.0,True,Thông tin này không có trong tài liệu được cung cấp.
fixed_512,RQ-023,out_of_scope,6.1657614649993775,0.05128205128205127,0.0475448168355417,1.0,1.0,1.0,1.0,1.0,1.0,True,Thông tin này không có trong tài liệu được cung cấp.
fixed_512,RQ-024,out_of_scope,11.708235426000101,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,False,
fixed_512,RQ-025,out_of_scope,2.708871933999035,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,False,
